asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.001054,0.38471000000000005,100.0,taoli,2026-07-24T15:43:19.248253+00:00
ETH,0.00594,2.1681,2000.0,taoli,2026-07-24T15:43:19.248320+00:00
USDC,0.011934,4.355910000000001,500000.0,taoli,2026-07-24T15:43:19.247825+00:00
USDT,0.010528,3.8427199999999995,500000.0,taoli,2026-07-24T15:43:19.247604+00:00
