exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
OKX,BTC,66498.8,66463.3,,,-0.00056116051373,8.0,-0.61447076253435,31158.57190000013,USDT
OKX,ETH,1806.38,1805.32,,,0.00057371795945,8.0,0.62822116559775,725457.0180000017,USDT
