protocol,chain,asset,supply_apy_pct,rewards_apy_pct,total_apy_pct,borrow_apy_pct,tvl_usd,total_supply_usd,total_borrow_usd,utilization_pct,supply_cap_usd,borrow_cap_usd,available_liquidity_usd,can_be_collateral,is_paused,is_frozen,data_completeness,risk_note,safety_rank,pool_id,source_primary,source_tags,updated_at_utc
Aave,Ethereum,USDC,11.610529653538235,,11.09011,13.16380524526742,21849052.0,,,98.69294239655594,7498255725.0,6998372010.0,23413461.945974454,True,False,False,6,审计成熟/头部流动性,1,aa70268e-4b52-42bf-a116-608b370f9501,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-23T12:01:08.085185+00:00
Aave,Ethereum,USDS,2.3968168304116393,,2.36854,6.113454653672226,14394113.0,,,53.221249614141676,79959760.0,75961772.0,14387571.69871276,False,False,False,6,审计成熟/头部流动性,1,e65588a1-27ad-4e20-9232-68a6cfaccf63,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-23T12:01:08.085256+00:00
Aave,Ethereum,DAI,12.89356053322578,,12.40754,18.607563206750303,5954869.0,,,94.75768282682753,199947358.0,179952622.2,6055468.458679191,False,False,False,6,审计成熟/头部流动性,1,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-23T12:01:08.085419+00:00
Aave,Ethereum,USDT,13.362430889612245,,12.59862,14.96069196043541,23486.0,,,99.95353272252781,9503003330.0,8802782032.0,923344.5580525381,True,False,False,6,审计成熟/头部流动性,1,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-23T12:01:08.088514+00:00
Aave,Ethereum,PYUSD,4.120499162980248,2.3,6.33424,5.120107394378248,3089454.0,,,89.85007181736407,500065055.0,300039033.0,3074957.900403424,True,False,False,7,审计成熟/头部流动性,2,d118f505-e75f-4152-bad3-49a2dc7482bf,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-23T12:01:08.085590+00:00
Aave,Base,USDC,4.146203606804967,,4.05317,5.114943361587974,16541032.0,,,90.48830903866518,685115055.756,484939874.55,16521797.128777219,True,False,False,6,审计成熟/头部流动性,2,7e0661bf-8cf3-45e6-9424-31916d4c7b84,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-23T12:01:08.085227+00:00
Aave,Arbitrum,USDC,6.463887301730035,,6.37891,7.731878510990797,10209882.0,,,93.44751465956581,512249738.247,386862041.241,10428117.28761047,True,False,False,6,审计成熟/头部流动性,2,d9fa8e14-0447-4207-9ae8-7810199dfa1f,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-23T12:01:08.085309+00:00
Aave,Arbitrum,DAI,10.437767967501983,,9.83934,15.416439221011192,241102.0,,,92.33422921898485,9815098.15,7481074.81,240206.83569957325,False,False,False,6,审计成熟/头部流动性,2,a8e3d841-2788-4647-ad54-5a36fac451b1,DefiLlama+Aave API,"DefiLlama,Aave API",2026-04-23T12:01:08.086592+00:00
Spark,Ethereum,USDT,3.0,,3.0,,928963521.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,DefiLlama,DefiLlama,2026-04-23T12:01:08.085002+00:00
Spark,Ethereum,USDC,3.65,,3.65,,479011114.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,c5c74dd1-995c-4445-9d84-3e710bad7d52,DefiLlama,DefiLlama,2026-04-23T12:01:08.085016+00:00
Spark,Ethereum,USDS,2.48328,,2.48328,,95360165.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,0ed981dc-b49d-426d-ade5-6014728b1ef9,DefiLlama,DefiLlama,2026-04-23T12:01:08.085079+00:00
Spark,Ethereum,PYUSD,0.38625,,0.38625,,88764918.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,995b269a-8409-4c55-b97e-868f443b432e,DefiLlama,DefiLlama,2026-04-23T12:01:08.085089+00:00
Spark,Ethereum,SUSDS,0.0,,0.0,,3432793.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,d3694b72-5bc4-44c9-8ab6-1fc7941d216a,DefiLlama,DefiLlama,2026-04-23T12:01:08.085551+00:00
Compound,Ethereum,USDS,6.273926467315199,0.0,6.273926467315199,7.4174590713312005,2032538.6898473974,2032538.6898473974,1848580.3242120415,90.94928863341065,,,,,,,9,成熟协议/资金利用率驱动,3,0x5d409e56d886231adaf00c8775665ad0f9897b56,Compound API,Compound API,2026-04-23T12:01:19.397062+00:00
Compound,Ethereum,USDC,2.4506655369984,0.11701216949057507,2.567677706488975,3.3909607560672,390868596.0455044,390868596.0455044,266080466.52530485,68.07404277075747,,,,,,,9,成熟协议/资金利用率驱动,4,0xc3d688b66703497daa19211eedff47f25384cdc3,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-23T12:01:19.396874+00:00
Compound,Ethereum,USDT,3.206228522472,0.13854364394071816,3.344772166412718,3.9739615467840004,180066850.90734822,180066850.90734822,160370970.05920273,89.06190345285086,,,,,,,9,成熟协议/资金利用率驱动,4,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-23T12:01:19.397016+00:00
Compound,Arbitrum,USDC,2.34627587712,0.0,2.34627587712,3.3104125329408,20604431.11906934,20604431.11906934,13428801.428494923,65.17432994952975,,,,,,,9,成熟协议/资金利用率驱动,4,0x9c4ec768c28520b50860ea7a15bd7213a9ff58bf,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-23T12:01:19.397117+00:00
Compound,Arbitrum,USDT,2.0373242950656003,0.0,2.0373242950656003,3.072022060248,19731225.011550065,19731225.011550065,11166363.46557979,56.59234161768004,,,,,,,9,成熟协议/资金利用率驱动,4,0xd98be00b5d27fc98112bde293e487f8d4ca57d07,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-23T12:01:19.397158+00:00
Compound,Base,USDC,5.8418649417456,0.0,5.8418649417456,6.93078151104,9637626.258824807,9637626.258824807,8752323.625234522,90.81410042182507,,,,,,,9,成熟协议/资金利用率驱动,4,0xb125e6687d4313864e53df431d5425969c15eb2f,DefiLlama+Compound API,"DefiLlama,Compound API",2026-04-23T12:01:19.397207+00:00
Compound,Base,USDS,2.758167998856,0.0,2.758167998856,4.0538592579168,838516.4399539438,838516.4399539438,428297.37669088447,51.07718521773982,,,,,,,9,成熟协议/资金利用率驱动,4,0x2c776041ccfe903071af44aa147368a9c8eea518,Compound API,Compound API,2026-04-23T12:01:19.397253+00:00
Morpho,Ethereum,USDC,7.186211411115476,0.0,7.186211411115476,8.26336283336864,164337.47215345912,164337.47215345912,143641.60304679637,87.40648201808966,,,,,,,9,需关注金库与奖励口径差异,4,0xfd0d72a4f0469598b566b1bc5fe64835f828f90b1fb7d746148c086164cd4cc2,Morpho API,Morpho API,2026-04-23T12:01:21.223147+00:00
