exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
OKX,BTC,77723.2,77687.6,,,4.345000821e-05,8.0,0.04757775898995,34887.68110000026,USDT
OKX,ETH,2329.22,2327.97,,,0.00045171278567,8.0,0.4946255003086499,655714.0040000019,USDT
