exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
OKX,BTC,64234.5,64197.5,,,0.0038969659917799998,8.0,4.2671777609990995,30770.74600000012,USDT
OKX,ETH,1883.57,1882.62,,,0.00463425151309,8.0,5.074505406833549,747057.4570000024,USDT
