asset,daily_rate_pct,annual_rate_pct,borrow_limit,source,updated_at_utc
BTC,0.001119,0.40843499999999994,100.0,taoli,2026-05-24T12:01:53.707325+00:00
ETH,0.006246,2.2797899999999998,2000.0,taoli,2026-05-24T12:01:53.707403+00:00
USDC,0.010975,4.005875,500000.0,taoli,2026-05-24T12:01:53.706824+00:00
USDT,0.009236000000000001,3.3711400000000005,500000.0,taoli,2026-05-24T12:01:53.706570+00:00
