exchange,asset,spot_price_usd,mark_price_usd,index_price_usd,basis_pct,funding_rate_pct,funding_interval_hours,annual_funding_pct,open_interest_contracts,quote_ccy
OKX,BTC,77279.7,77241.2,,,0.00797041123971,8.0,8.727600307482449,32917.686200000164,USDT
OKX,ETH,2124.92,2123.87,,,0.00805035281378,8.0,8.8151363310891,751075.1730000013,USDT
