asset,symbol,timestamp_utc,open_usd,high_usd,low_usd,close_usd
BTC,BTCUSDT,2026-03-19T11:00:00+00:00,70133.73,70259.37,69909.09,69952.75
BTC,BTCUSDT,2026-03-19T12:00:00+00:00,69952.75,69952.76,69105.49,69290.27
BTC,BTCUSDT,2026-03-19T13:00:00+00:00,69290.28,70084.35,69081.51,69905.65
BTC,BTCUSDT,2026-03-19T14:00:00+00:00,69905.65,70179.53,69096.16,69482.25
BTC,BTCUSDT,2026-03-19T15:00:00+00:00,69482.24,69917.87,68793.35,69412.51
BTC,BTCUSDT,2026-03-19T16:00:00+00:00,69412.52,69642.35,69177.19,69455.86
BTC,BTCUSDT,2026-03-19T17:00:00+00:00,69455.86,69954.18,69122.03,69854.16
BTC,BTCUSDT,2026-03-19T18:00:00+00:00,69854.15,69931.1,69581.55,69821.21
BTC,BTCUSDT,2026-03-19T19:00:00+00:00,69821.21,70596.42,69805.33,70271.99
BTC,BTCUSDT,2026-03-19T20:00:00+00:00,70272.0,70676.0,70201.0,70483.03
BTC,BTCUSDT,2026-03-19T21:00:00+00:00,70483.03,70695.6,70371.19,70413.47
BTC,BTCUSDT,2026-03-19T22:00:00+00:00,70413.46,70501.89,69954.05,70183.99
BTC,BTCUSDT,2026-03-19T23:00:00+00:00,70184.0,70282.47,69718.23,69930.0
BTC,BTCUSDT,2026-03-20T00:00:00+00:00,69930.01,70311.12,69837.1,70181.0
BTC,BTCUSDT,2026-03-20T01:00:00+00:00,70181.0,70588.5,70181.0,70403.79
BTC,BTCUSDT,2026-03-20T02:00:00+00:00,70403.8,70516.16,70086.86,70415.47
BTC,BTCUSDT,2026-03-20T03:00:00+00:00,70415.48,70809.43,70388.0,70729.92
BTC,BTCUSDT,2026-03-20T04:00:00+00:00,70729.93,70969.71,70557.91,70783.69
BTC,BTCUSDT,2026-03-20T05:00:00+00:00,70783.7,70867.44,70521.73,70606.24
BTC,BTCUSDT,2026-03-20T06:00:00+00:00,70606.23,70646.93,70346.49,70502.9
BTC,BTCUSDT,2026-03-20T07:00:00+00:00,70502.91,70939.58,70160.06,70854.66
BTC,BTCUSDT,2026-03-20T08:00:00+00:00,70854.66,71367.0,70800.0,71042.23
BTC,BTCUSDT,2026-03-20T09:00:00+00:00,71042.23,71042.23,70883.75,70890.97
ETH,ETHUSDT,2026-03-19T11:00:00+00:00,2172.76,2177.58,2165.83,2166.92
ETH,ETHUSDT,2026-03-19T12:00:00+00:00,2166.92,2167.48,2130.16,2132.45
ETH,ETHUSDT,2026-03-19T13:00:00+00:00,2132.45,2143.16,2110.9,2137.49
ETH,ETHUSDT,2026-03-19T14:00:00+00:00,2137.5,2147.26,2102.16,2121.68
ETH,ETHUSDT,2026-03-19T15:00:00+00:00,2121.67,2136.79,2099.38,2118.81
ETH,ETHUSDT,2026-03-19T16:00:00+00:00,2118.81,2121.95,2106.44,2115.09
ETH,ETHUSDT,2026-03-19T17:00:00+00:00,2115.08,2131.7,2104.87,2126.96
ETH,ETHUSDT,2026-03-19T18:00:00+00:00,2126.97,2129.48,2114.31,2125.04
ETH,ETHUSDT,2026-03-19T19:00:00+00:00,2125.04,2156.92,2125.04,2141.19
ETH,ETHUSDT,2026-03-19T20:00:00+00:00,2141.18,2152.8,2139.39,2146.35
ETH,ETHUSDT,2026-03-19T21:00:00+00:00,2146.35,2155.62,2145.16,2149.95
ETH,ETHUSDT,2026-03-19T22:00:00+00:00,2149.95,2152.36,2133.08,2140.08
ETH,ETHUSDT,2026-03-19T23:00:00+00:00,2140.08,2147.48,2130.57,2137.81
ETH,ETHUSDT,2026-03-20T00:00:00+00:00,2137.82,2149.0,2134.72,2145.6
ETH,ETHUSDT,2026-03-20T01:00:00+00:00,2145.61,2160.78,2145.1,2150.88
ETH,ETHUSDT,2026-03-20T02:00:00+00:00,2150.89,2151.77,2132.69,2144.44
ETH,ETHUSDT,2026-03-20T03:00:00+00:00,2144.45,2157.08,2143.61,2151.38
ETH,ETHUSDT,2026-03-20T04:00:00+00:00,2151.38,2159.24,2139.18,2148.38
ETH,ETHUSDT,2026-03-20T05:00:00+00:00,2148.39,2151.92,2137.73,2140.37
ETH,ETHUSDT,2026-03-20T06:00:00+00:00,2140.38,2141.78,2132.06,2136.61
ETH,ETHUSDT,2026-03-20T07:00:00+00:00,2136.61,2153.4,2121.25,2150.54
ETH,ETHUSDT,2026-03-20T08:00:00+00:00,2150.53,2176.84,2146.71,2164.2
ETH,ETHUSDT,2026-03-20T09:00:00+00:00,2164.19,2164.19,2154.94,2158.13
