symbol,name,price_usd,market_cap_usd,change_24h_pct
BTC,Bitcoin,78123.0,1564386648521.0,0.8405074755359482
ETH,Ethereum,2301.39,277750621222.0,0.6318539306266716
USDT,Tether,0.999772,189544621376.0,0.010498130932892969
XRP,XRP,1.39,85479696934.0,0.47787762372336096
BNB,BNB,615.66,82932560957.0,-0.4996244931775362
USDC,USDC,0.999913,77218255010.0,0.011303245262473957
SOL,Solana,83.67,48211610102.0,-0.37511341018825634
TRX,TRON,0.330016,31321917202.0,1.224945890171507
FIGR_HELOC,Figure Heloc,1.033,17847961009.0,0.14210937156864473
DOGE,Dogecoin,0.107764,16601153646.0,-0.9935886095077398
