asset,symbol,timestamp_utc,open_usd,high_usd,low_usd,close_usd
BTC,BTCUSDT,2026-03-20T14:00:00+00:00,69863.85,70268.66,69589.38,69731.21
BTC,BTCUSDT,2026-03-20T15:00:00+00:00,69731.2,70002.68,69480.0,69860.09
BTC,BTCUSDT,2026-03-20T16:00:00+00:00,69860.09,70100.0,69608.54,69829.26
BTC,BTCUSDT,2026-03-20T17:00:00+00:00,69829.27,70039.78,69388.0,70000.0
BTC,BTCUSDT,2026-03-20T18:00:00+00:00,69999.99,70071.81,69525.33,69770.0
BTC,BTCUSDT,2026-03-20T19:00:00+00:00,69770.01,70190.18,69673.76,70177.86
BTC,BTCUSDT,2026-03-20T20:00:00+00:00,70177.85,70259.28,69754.71,70057.66
BTC,BTCUSDT,2026-03-20T21:00:00+00:00,70057.66,70726.13,69946.65,70540.73
BTC,BTCUSDT,2026-03-20T22:00:00+00:00,70540.72,70923.75,70532.0,70767.85
BTC,BTCUSDT,2026-03-20T23:00:00+00:00,70767.85,70771.13,70430.0,70510.73
BTC,BTCUSDT,2026-03-21T00:00:00+00:00,70510.73,70826.0,70467.36,70682.19
BTC,BTCUSDT,2026-03-21T01:00:00+00:00,70682.2,70758.5,70445.36,70464.59
BTC,BTCUSDT,2026-03-21T02:00:00+00:00,70464.6,70785.9,70431.67,70737.6
BTC,BTCUSDT,2026-03-21T03:00:00+00:00,70737.6,70784.07,70632.39,70657.35
BTC,BTCUSDT,2026-03-21T04:00:00+00:00,70657.35,70819.0,70617.05,70642.13
BTC,BTCUSDT,2026-03-21T05:00:00+00:00,70642.14,70834.46,70635.1,70697.94
BTC,BTCUSDT,2026-03-21T06:00:00+00:00,70697.94,70831.14,70693.06,70774.65
BTC,BTCUSDT,2026-03-21T07:00:00+00:00,70773.55,70879.76,70677.44,70727.33
BTC,BTCUSDT,2026-03-21T08:00:00+00:00,70727.33,70753.79,70492.02,70594.43
BTC,BTCUSDT,2026-03-21T09:00:00+00:00,70594.42,70735.36,70570.4,70661.59
BTC,BTCUSDT,2026-03-21T10:00:00+00:00,70661.59,70695.32,70559.69,70605.64
BTC,BTCUSDT,2026-03-21T11:00:00+00:00,70605.64,70652.73,70567.79,70652.72
BTC,BTCUSDT,2026-03-21T12:00:00+00:00,70652.73,70675.91,70652.73,70673.5
ETH,ETHUSDT,2026-03-20T14:00:00+00:00,2127.39,2147.74,2116.88,2129.3
ETH,ETHUSDT,2026-03-20T15:00:00+00:00,2129.3,2138.78,2120.33,2134.01
ETH,ETHUSDT,2026-03-20T16:00:00+00:00,2134.0,2144.76,2130.58,2137.31
ETH,ETHUSDT,2026-03-20T17:00:00+00:00,2137.32,2141.16,2119.72,2136.69
ETH,ETHUSDT,2026-03-20T18:00:00+00:00,2136.7,2137.67,2117.41,2123.29
ETH,ETHUSDT,2026-03-20T19:00:00+00:00,2123.29,2134.97,2117.5,2132.91
ETH,ETHUSDT,2026-03-20T20:00:00+00:00,2132.91,2137.0,2123.96,2133.25
ETH,ETHUSDT,2026-03-20T21:00:00+00:00,2133.25,2157.25,2130.83,2147.53
ETH,ETHUSDT,2026-03-20T22:00:00+00:00,2147.53,2168.0,2147.53,2154.71
ETH,ETHUSDT,2026-03-20T23:00:00+00:00,2154.7,2155.72,2143.16,2146.22
ETH,ETHUSDT,2026-03-21T00:00:00+00:00,2146.21,2156.77,2144.24,2153.3
ETH,ETHUSDT,2026-03-21T01:00:00+00:00,2153.3,2159.87,2147.35,2147.55
ETH,ETHUSDT,2026-03-21T02:00:00+00:00,2147.54,2156.32,2146.35,2154.9
ETH,ETHUSDT,2026-03-21T03:00:00+00:00,2154.89,2155.95,2150.99,2153.6
ETH,ETHUSDT,2026-03-21T04:00:00+00:00,2153.59,2158.19,2150.36,2151.75
ETH,ETHUSDT,2026-03-21T05:00:00+00:00,2151.76,2160.0,2151.75,2153.39
ETH,ETHUSDT,2026-03-21T06:00:00+00:00,2153.39,2156.49,2152.28,2155.8
ETH,ETHUSDT,2026-03-21T07:00:00+00:00,2155.81,2161.34,2153.72,2155.67
ETH,ETHUSDT,2026-03-21T08:00:00+00:00,2155.67,2157.22,2149.57,2154.0
ETH,ETHUSDT,2026-03-21T09:00:00+00:00,2153.99,2159.0,2153.8,2158.77
ETH,ETHUSDT,2026-03-21T10:00:00+00:00,2158.77,2159.52,2153.05,2154.34
ETH,ETHUSDT,2026-03-21T11:00:00+00:00,2154.34,2157.91,2153.0,2157.37
ETH,ETHUSDT,2026-03-21T12:00:00+00:00,2157.37,2158.01,2157.37,2158.01
