protocol,chain,asset,supply_apy_pct,rewards_apy_pct,total_apy_pct,borrow_apy_pct,tvl_usd,total_supply_usd,total_borrow_usd,utilization_pct,supply_cap_usd,borrow_cap_usd,available_liquidity_usd,can_be_collateral,is_paused,is_frozen,data_completeness,risk_note,safety_rank,pool_id,source_primary,source_tags,updated_at_utc
Aave,Ethereum,DAI,3.374790227706159,,3.31909,5.026532525625674,10921659.0,,,90.23878562974477,199977300.0,179979570.0,10920716.340147361,False,False,False,6,审计成熟/头部流动性,1,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-25T14:44:11.526167+00:00
Aave,Ethereum,PYUSD,2.8915662320420528,,2.85055,4.378209777005448,2837861.0,,,73.91418187668162,21002079.0,18001782.0,2838710.974029977,False,False,False,6,审计成熟/头部流动性,1,d118f505-e75f-4152-bad3-49a2dc7482bf,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-25T14:44:11.526476+00:00
Aave,Ethereum,USDT,2.8185992322630558,4.25,7.02802,3.732399225427565,80633704.0,,,84.28187875466541,3476838037.2,3087192395.1,464030961.5863159,True,False,False,7,审计成熟/头部流动性,2,a90d554a-b548-4f50-b03e-9dcb724b7777,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-25T14:44:11.525936+00:00
Aave,Ethereum,USDC,3.1866304235142797,3.53,6.65934,3.969597923450737,65806149.0,,,89.53387148495163,2499826025.0,2249843422.5,225390225.72832,True,False,False,7,审计成熟/头部流动性,2,6f00d46b-8735-49ae-9ced-2a0fccc56ad0,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-25T14:44:11.525964+00:00
Aave,Ethereum,USDS,0.14119163641746676,3.35519,3.49628,5.683378040421276,11882503.0,,,3.4036956627918737,49991062.5,34193886.75,11882309.777049946,False,False,False,7,审计成熟/头部流动性,2,e65588a1-27ad-4e20-9232-68a6cfaccf63,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-25T14:44:11.526154+00:00
Aave,Arbitrum,USDC,2.676339551039288,,2.64173,3.677482426463605,31819285.0,,,81.258202102347,249973072.5,224975765.25,31837326.82913248,True,False,False,6,审计成熟/头部流动性,2,d9fa8e14-0447-4207-9ae8-7810199dfa1f,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-25T14:44:11.526021+00:00
Aave,Base,USDC,3.5696467070943516,,3.50357,4.513129928881037,20285679.0,,,88.2849284014646,229971937.7,206974743.93,20195519.67256467,True,False,False,6,审计成熟/头部流动性,2,7e0661bf-8cf3-45e6-9424-31916d4c7b84,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-25T14:44:11.526080+00:00
Aave,Arbitrum,DAI,2.0269228106703303,,2.00665,3.9308183665899192,1091966.0,,,69.39943451717765,4898852.665,4408967.3985,1091619.046878311,False,False,False,6,审计成熟/头部流动性,2,a8e3d841-2788-4647-ad54-5a36fac451b1,DefiLlama+Aave API,"DefiLlama,Aave API",2026-07-25T14:44:11.526793+00:00
Spark,Ethereum,USDT,2.75,,2.75,,410399980.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,DefiLlama,DefiLlama,2026-07-25T14:44:11.525835+00:00
Spark,Ethereum,USDS,2.03491,,2.03491,,274477760.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,0ed981dc-b49d-426d-ade5-6014728b1ef9,DefiLlama,DefiLlama,2026-07-25T14:44:11.525859+00:00
Spark,Ethereum,USDC,3.6,,3.6,,273298930.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,c5c74dd1-995c-4445-9d84-3e710bad7d52,DefiLlama,DefiLlama,2026-07-25T14:44:11.525866+00:00
Spark,Ethereum,DAI,2.16852,,2.16852,,112309660.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,e26ce7d9-db75-4aa4-b1db-cc21ae17bdfb,DefiLlama,DefiLlama,2026-07-25T14:44:11.525904+00:00
Spark,Ethereum,PYUSD,0.29064,,0.29064,,91131249.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,995b269a-8409-4c55-b97e-868f443b432e,DefiLlama,DefiLlama,2026-07-25T14:44:11.525917+00:00
Spark,Ethereum,SUSDS,0.0,,0.0,,3288201.0,,,,,,,,,,2,Aave系改造/审计覆盖,2,d3694b72-5bc4-44c9-8ab6-1fc7941d216a,DefiLlama,DefiLlama,2026-07-25T14:44:11.526432+00:00
Compound,Ethereum,USDS,6.3693466833024,0.0,6.3693466833024,7.5249411671376,1816044.3136682336,1816044.3136682336,1652249.2994611827,90.97914477077148,,,,,,,9,成熟协议/资金利用率驱动,3,0x5d409e56d886231adaf00c8775665ad0f9897b56,Compound API,Compound API,2026-07-25T14:44:27.274805+00:00
Spark,Arbitrum,USDS,3.6,,3.6,,361823561.0,,,,,,,,,,2,Aave系改造/审计覆盖,3,9d499222-a01a-45bb-bbc9-f01c7923693b,DefiLlama,DefiLlama,2026-07-25T14:44:11.525849+00:00
Spark,Base,USDS,3.6,,3.6,,11982534.0,,,,,,,,,,2,Aave系改造/审计覆盖,3,aa2d08c0-0abd-4dcf-be93-ff8ca89d01cd,DefiLlama,DefiLlama,2026-07-25T14:44:11.526148+00:00
